Review,Cosin Similarity
"Well here's my review. After just reading the reviews on here I came across some bad reviews and laughed at them. Most of them are saying the villain was bad (not a spoiler: his dad) or they are saying it doesn't fit in the new marvel universe. I also saw one review who gave a 1/10 and said it was because of one of the actors in the post credits scene. For the people who are reviewing bad reviews don't like a new superheroes being Asian.The movie was a perfect it made you feel sorrow for the character and the position he was in between his father. You could feel the weight he had on his shoulders. The beginning of the movie starts with the fear of unknown, you don't know who is after him. You go through many happy and sad emotions. The movie also did a excellent job using the characters native language. The fight scenes are astonishing and the cgi was beautiful. The wasn't any cgi characters that didn't look real. The cast and crew should be proud of a beautiful masterpiece they made. Amazing amazing!",0.49865992599985237
Just watched the movie and i am speechless. The fight scenes were absolutely perfect and made my jaw drop. The character's were perfect and the little bit of comedy that was added made the movie even more amazing. If i could watch this movie again for the first time i would because the experience was out of this world.,0.49865992599985237
"I watched a few Marvel movies for the humor and action, and they were never ""great"" movies to me, so I was expecting to like it but nothing else.In the first few minutes the narrator only speaks Chinese with subtitles, which is a change from the usual immediate switch to English. At the first fighting scene I noticed how cool the music was, It's a bit like dubstep? But it really works with the scenery. Morgan Freeman's small role made me laugh, I didn't expect him there.I was also not expecting to see some things that were slightly mentioned during the movie, I really thought they were gonna keep it mysterious even though it's Marvel.I'm glad the comic relief characters weren't all there all the time, weren't the only ones being funny, and more importantly played a big role in the story. That was very pleasant.Of course the acting was great too, and the sad scenes were believable. I rarely see a main character tearing up. I wish they could cry like a normal human would. A lot of movies suffer from the badass-blank-face protagonist, this wasn't totally the case here.Big pro is the lack of forced romance, kissing and whatever. I hate that stuff. The girl always falls in love with the guy but not here (or it's not shown). Though the parents shouldn't have fallen in love either by my standards
The only bit of blood in the movie was really fake looking, but the other 3D animated made up for itOne thing I'm not happy about is how confusing some action scenes are. No idea what's going on, or where the protagonist is going. It slows down for the important hits, but those are typical Marvel action scenes.I also didn't like that the sister was overshadowed and that she forgave so easily.This is closer to a 10 than a 9 so I gave 10. I'm just so happy I felt something while watching a movie. It's been so long!",0.4986599259998523
"If you are like me, from the previews and ads you thought this was a Kung Fu movie about a son rebelling against his crime lord father and the father sends men to force him to return and make him take over as the next leader of the criminal empire. Not an awful plot but not that original either. That is absolutely NOT what this movie is about. I love and hate that Marvel's trailer seldom give anything away and I am glad they are doing it again. That is not at all what this movie is about and I will not spoil anything.The performances are good, the story is good and while not complicated, it keeps your interest. Funny parts, touching parts, action parts, it is overall just a good movie that was enjoyable to watch. It is not one of the best Marvel movies but it is a solid one and worth seeing in the theater.",0.49756689564171735
"The VFX and CGI of this movies were both great and the best in a debut movie in my point of view, the action scenes were so good even my father who didn't wanted to see the movie loved it.And the movie is purely family friendly.Overall I really liked the movie, it made a lot of new fans of the MCU community.",0.49756689564171735
"Shang chi is really a fantastic film,reached the expectations very well. Absolutely there is no DOUT,this movie would be one of the Best ACTION film in MCU. This movie has so much of action that we never experienced in MCU quite often. It is purely entertaining for the starting to the end. I would say everyone should watch this movie in theaters and experience the action and the music(bgm) was so awesome😍.THIS MOVIE 🎥 IS GOING TO BRING NEW ERA OF SUPERHERO.",0.49756689564171735
"The much-awaited Shangi Chi and the Legend of the Ten Rings released today in theatres. It follows the journey of Shang Chi (Simu Liu), the son of the famed MCU villain the Mandarin, who revolts against his father to fight evil.The first stand-alone film featuring an Asian American superhero, Shang Chi understandably stands out with its close combat sequences. All the actors and especially Simu Liu have undergone extensive martial arts training and it shows, with a sensational sequence on a moving bus in San Francisco and another on a bamboo scaffolding in Macau, the standouts.Awkwafina and a surprise returning character from the MCU provide genuine, sarcasm-laced comedy that adds another wonderful layer to the experience. Cameos from Benedict Wong and Ronnie Chieng also manage to leave the audience in spits.Without stooping to cultural appropriation, with an all-Asian crew, director Destin Daniel Cretton pays rich tribute to Chinese heritage at every turn. Hong Kong's superstars Tony Leung and Michelle Yeoh are electric in their roles and the fact that they don't seem to have lost a step with age, acing their action sequences, shows their dedication as performers.Regarded as one of the finest actor's Chinese cinema has every produced, Tony Leung stamps his class all over the film, giving an engrossing, captivating performance as the dreaded leader of the Ten Rings.His inner moral dilemmas and love/hate relationship with his children are portrayed brilliantly by the man nicknamed 'Small Tiger' among the Five Tiger Generals of Hong Kong CinemaThe flashback sequences help to build up Shang Chi as a character and intricately captures his upbringing as the heir-apparent to a genocidal megalomaniac, and how despite wanting nothing to do with his father's murderous tendencies, as his son, he is inadvertently drawn to the Mandarin's world of violence and carnage.The films delves into mystical elements towards the climax and with two surprise-laden post-credit sequences tie into both Doctor Strange's world of Mystic Arts as well as a possible connection that the Ten Rings has to alien technology.As always, the way weaves in each individual fim character to the wonderful tapestry that makes up each of its Phases is a joy in itself.It is due to the well-written characters and the nuanced acting of its performers that Shang Chi stands out while the eye-catching CGI and elaborately chorographer action sequences add more gloss to the end product.Another wonderful new addition to the MCU world and hopefully this paves the way for more ethnicities being represented in the universe as time goes on.Highly recommended. A must watch. Marvel's Phase 4 continues to raise the bar!",0.4972518986291354
"Shang-Chi and the Legend of the Ten Rings is an incredible MCU origin story that's epic, emotional and extremely thrilling whilst also connecting to the greater universe in fun and satisfying ways. It's definitely the best thing in phase 4 so far even if it's third act has some of the usual MCU problems.Simu Liu gives an incredible and extremely charismatic lead performance whilst also having superb chemistry with Awkwafina, who is also incredible. Michelle Yeoh and Meng'er Zhang are both great and Tony Leung is amazing as one of the better villains in the MCU with plenty of backstory and depth.Destin Daniel Cretton's direction is excellent, it's extremely well filmed and stylish with some of the best action sequences in the franchise. The fight choreography is extremely impressive and the CG is mostly strong. It's well paced and both the soundtrack and the music by Joel P. West are both fantastic.",0.49611501293276544
"Don't believe the praise for this movie. Marvel fans who liked it have got to be kidding. They always trash DC movies but they liked this? I don't get it. But then that is typical coming from Marvel fans. It is not the Shang Chi I remember from the 70's comics. It would have been better if It took place in the 70's and had more of an Enter The Dragon vibe. What we get is anything but. It has some good action scenes, the best being with Shang fighting men on a bus. But then it has Ben Kingsley who was out of place in it and a furry creature called Morris that was stupid and unnecessary and should have been ommitted from the movie. It's like a furry pig with wings with no head or face that makes sounds like an Ewok or Gizmo from Gremlins. So dumb. There are some amusing moments but then I find it irritating that something funny has to be thrown in at odd moments. Like most Marvel films. Give it a break. Please. The ending is something out of a Rodan, Godzilla movie. When watching this I thought is this really a Marvel movie or a B movie from made in Japan. I did like the first half of Shang Chi. The second half was just ok. I saw it free because I had a free ticket from my club card. I'm glad I did. Even when I saw the trailer I wasn't expecting anything. I can see why. My opinion is to see this on tv. It is not one of Marvel's best. And those who praise it and say that it is are kidding themselves. Gimme a break.",0.4955159040012646
"I have to agree with another reviewer here...it's probably the least Marvel of all the Marvel movies. Had it been edited to a certain effect, one would not be able to discern it as a Marvel film.It's a background story of Shang-Chi obviously, but in a way, I felt like Tony Leung stole a bit of the show. It's his anguish that drives the film, as without it, there wouldn't be a conflict between him and Shang. Seeing Tony onscreen after so many years makes me want to go on a Tony Leung marathon, or at least watch Hard-Boiled again. He's always been so good at conveying emotion without words.Michelle Yeoh has small part in the film, but as always, she kicks ass and more or less plays the same exact role she played in the recent Gunpowder Milkshake as the older, wise Auntie.Simu Liu and Awkwafina have good chemistry in the film, but I actually felt like their characters otherwise were a little bit flat, as there was not much time spent on character development. Or at least in the character of Shang, alot of time devoted to flashbacks but little time spent with Simu in the present day, fleshing out his character. They seem like they would be fun people to hang out with? Awkwafina is vital to a plot moment, but otherwise, she has little presence other than a few small comedic moments but maybe that is enough.Morris is cute. I need to find that stuffed animal...The special effects are fun to watch and colorful.The plot is a bit simplistic, as it usually is with Marvel films. It's serviceable enough, but the film starts to fall apart during last 1/3-1/4 of the film when the fantastical elements show up and certain things happen that don't quite make any sense (or at least I haven't worked out why they should make sense). The fantasy elements don't quite work as well as just watching all the fight choreography from the earlier parts of the film, it's just not as interesting to me personally.All in all, a good time and a great prelude to a Labor Day weekend!",0.49411084361652924
"As an Asian-American, I am no stranger to the cliche martial art scenes and corniness of it all. I went in fully expecting everything about this movie to be cheesy and cliche like Mulan was. Boy, was I wrong! Shang-Chi was so beautifully written, acted, and directed! I really want to give a huge shout out to the directors for their incorporation of Asian culture into this movie without making everything a cliche or a punch-line. I teared up watching people who looked like me be the main actors on a big screen and not the punch-line of a joke.Now, onto the story, the story was alright. It wasn't the best, but it's an introductory movie to the hero so not much to expect there other than your typical hero introductory tropes.The OST's of this movie were off the charts! I really enjoyed the music they had and think they nailed it.Need I say more about the acting? Tony Leung, Sima Liu, Awkwafina, Michelle Yeoh...These are the best of the best for Asian American actors and they nailed every scene they had in the movie!Lastly, I absolutely loved the cinematography and the fight scenes. They were well thought out and choreographed. It didn't seem cheesy or corny. Thank you Marvel for making this movie and paying homage to Asian Americans. This movie will be one that I will never forget!",0.49304680275544605
"WOW! This movie wasn't bad at all...-the action fight scene was a mixture of classical chinese martial arts choreography as flying & floating around as some 1970s classic chinese kung fu movies like hidden dragon, crounching tiger & jet li's once upon a time in china with also realistic fighting style as well as jackie chan fighting style with a mixture of fantasy magic power of fighting style like ""dragon ball-Z"" lol.-the romance scene was soo beautiful with both shang-chi mother & father a better romance movie than other marvel superhero movie lol.-the landscapes & background graphics were so amazing well done! It is soo enjoying to see a beautiful landscapes of grass, trees, & with chinese mythology creatures.-the funny scene was really enjoyable to watch with mostly KATY !! Shang-chi close friend lol.-the storyline was 4 main character was SHANG-CHI, XIALING, WENWU, & JIANG LI. It was a very well done well written story line plot of these 4 main characters by showing flashbacks to the past of what had happened to these 4 characters.-the script was well done some had some serious scripts as WENWU,XIALING & SHANG-CHI but only 2 has the funny scripts as KATY & TREVOR SLATTERY! Lmao.-2 villains that work for WENWU was very well done made with their own job to do which was Razor-fist & Death dealer...-the most sad drama part was shang-chi father being stuck in the past with his wife that died long ago. Its was heart felt as heart broken... :-(the 2 BIG REASON why i gave this movie a (9 out of 10!) It is because 1! I wish the movie shows how shang-chi father WENWU! How he FOUND THE 10 RINGS of power as in the marvels comic book!!! In the comic book the story of shang-chi father FOUNDED THE 10 RINGS in a landing crashed ALIEN SPACE-SHIP across china thousands of years ago that crashed into a village mountain in china & 2! I wish marvel show the history of the 10 RINGS criminal organization as a flashback in iron man 1 to iron man 3....",0.4920969329592739
"This movie is not for everyone.I would like to preface this by saying that I was really thrilled to have an Asian superhero on the big screen. The trailers looked fantastic and I was hoping Marvel/Disney could supplement the visuals and fight choreographies with a good storyline well set into the preexisting MCU.Unfortunately, I was a bit disappointed.The visuals are stunning as expected. The fight scenes are great too. But the story is a mixed bag.It starts off as a family drama between Shang-Chi, his father and his sister. That would all be good and indeed it was, I really enjoyed the first half or so of the movie. Even despite the main villain (or supposedly the main one at that point in the story) being a bit bland in my opinion, certainly for a 1000-year-old conqueror and mastermind wielding incredibly powerful artifacts of unknown origin (sidenote: the rings turn out to not do much beside being hurled at enemies like projectiles with cool light effects; in other words their powers are really not explored or represented well at all).The second half (when they discover the mystical village) is when things go absolutely bonkers. If the story kept revolving around the family of the protagonist, it would be all good. But for whatever reason someone decided to throw a complete oddball into the movie in a form of soul-eating demons (?) which, without much explanation or backstory (the only thing we know about them is that they exist), instantly assume the role of the main bad against whom everyone (including the previous main villain and his henchmen) must fight. At this point I was just sitting there amazed by the visuals and absolutely confused by what was actually happening as I wasn't sure if the main fight was Shang-Chi against his dad, Shang-Chi against the soul-eating demon, The Great Protector dragon against the demon, Shang-Chi, his sister and his friend Katy against the demon...you get the point.The camoes of other MCU characters also felt forced. Wong was fighting Abomination, sure, but why? We never find out and it's hinted that they are actually pals. Does that mean Secretary Ross just occasionally misplaces Abomination for friendly sparring with a sorcerer then? Captain Marvel and Bruce Banner also appear, briefly examining the rings which apparently have some kind of a beacon in them. Again, completely out of nowhere but perhaps a promise for the next movie where we might actually find our what the hell is going on with these things (which again seem only as a collection of cool deadly mini frisbees in the movie).Am I glad that I went to watch it in a cinema? Yes. Do I think the character has a lot of potential for the future movies? Absolutely. But as of right now, Shang-Chi has been one of the most underwhelming introductions of a new superhero within the MCU to date.",0.49209693295927387
After two and half years gap all the audience came back together to watch a Marvel movie shang-chi and the legend of the ten Rings is one of the most action packed and entertaining movie it does it keeps you engaged till the end of the movie The action sequences and the visual effects are top-notch the costume designing and the actors you simu like awkwafina the theatres were Housefull in India. This movie has a craze in India one of the best moral movies after 2 years at soft tomorrow will must watch movie only in theatres not in home.,0.48953844510713695
This movie reminds me of the old kung fu movies of Jackie Chan and Bruce Lee. The fight sequences are extremely well shot and choreographed and Wenwu might be one of the best villains of the MCU. Simu liu is a very charismatic actor and I'm hoping he gets his own sequel. Definitely recommend everyone to give this movie a watch.,0.4859370707006035
Still can't get over the movie even after watching it for two times in two days.Didn't want to miss this in theatres as this is releasing after two years. One of the best Marvel movie out there.,0.4859370707006035
"After 10 years of almost every movie being.armed combat, this one is fresh and the perfect start for phase 4 (yes, the start is with black widow but is something ""old"", too related to the previous phases), i loved every single moment, i got chills, i laughed. The soundtrack is astonishing, as the.cinematography. The best of the mcu if i may. Loved the colors. The fighting sequence leave you attached to the screen as they seem like they are dancing. All combined is something else, completely new and i can't wait to see more of simu liu as shang-chi because he was.brilliant.Go see the movie!!",0.48593707070060344
"A -BIG- Screen Mini Review. Viewed Sept.05, 2021.______________________________________________________Katy : ""That's fine...... you can just explain on the plane"". { Said to Shaun a.k.a Shang-Chi, marking a ""sudden and unexpected"" twist of events }.______________________________________________________1. "" So -{ MANY }- Upsides : ""Crouching Tiger, Hidden MARVEL"" { Gosh . . . . where do I even start❓} "" : Ang Lee's circa 2000 quasi-mystical Martial arts spectacular is the -Very- first film that came to my mind whilst watching a certain beautifully -{ "" Atmospheric "" }- segment of the opening-act of 'Shang-Chi And The Legend Of The Ten Rings' ( 'Shang-Chi' for short ) . . . . you'll know it -Immediately- upon seeing it . . . . featuring ""ever-fabulous"" Malaysian Mega Star Michelle Yeoh ; who of course was one of the -Principal- characters in 'Crouching Tiger, Hidden Dragon', -As well- . { FYI : this is by no means intended to be a spoiler ; -several- of the movie -official- teasers & trailers 'gallantly' feature the said scene, albeit briefly }. And what's more ...( trailers also )... if you're someone with 'even the slightest bit' of true passion for all things within the realm of sheer cinematic -{ FANTASY 🌠 }- , then you'll be absolutely -delighted- to know that Shang Chi -Also- has a distinct 'Harry Potter' aspect to it . . . & if even -that's- not enough for you . . . Then, get this, its got a 'full-blown dollop of Narnia' thrown in there for good measure, at that. To be -Really- honest, it felt a bit disorienting , -At First- , seeing all ""those types of elements"" in an 'MCU' ( 'Marvel Cinematic Universe' ) picture, but then I suddenly realized that 'Infinity War' -And- 'Endgame' both -Very- prominently feature, well ...{ a walking, -""Talking""- demolition derby of a, err, -""Raccoon""- }... in them, & I began to feel at home again, pretty darn quick.2. "" There -Is- One 'Stark' Downside, Alas . . . . The MCU has had -{ WAY }- Too Much ""Muddled & Obfuscatory"" Messaging Vis-a-vis 'The Ten Rings', Over The Years "" : In 2008's -superbly- received { and completely -iconic- } 'Ironman', which is where we were all introduced to the bespoke militant organization, ( 'TTR' for short ), for the -Very- first time . . . . there is an ""Explicit And Unequivocal"" reference to the film's ( initial ) setting as being sometime within the USA's long 'War In Afghanistan', ( where the -Official- state religion is Islam ). Hence, by -{ EXTENSION 💡 }- , there is the correspondingly ""Glaring"", ( although tad more ""Implicit"" ), suggestion that TTR is . . . . . { from the immediately apparent ethnic backgrounds of the mostly Urdu & Arabic speaking members portrayed, to the group's visually -Distinctive- flag, right down to the undeniably frightening 'Imminent-Beheading' type video featuring a thoroughly bruised & bloodied Tony Stark as its centerpiece ( all too reminiscent of the -Horribly- tragic & bloodcurdling news stories that we've been, sadly, accustomed to reading about, hearing about and watching over the years ) } . . . . . 'yet another' archetypal, classic ""Islamist-fundamentalist"" type group. When in fact, as is -Strongly- conveyed to us in -This- particular picture, ( beginning all the way with the trailers itself ), that this is simply -{ Not }- the case. The said militant group does, of course, turn out to be, ( at its very 'Core' ), & by way of, this, its Origins-Story ; ""Not Arab Or Middle Eastern -At All-"" , but in fact . . . . -{ "" 100% CHINESE "" }- . Certainly very confusing, -especially- for the majority of us, who -haven't- read any 'Mandarin vs. Shang-Chi' comics . . . . Go Figure 🤷‍♂️ 🤔 ."" Final Analysis "" : -{ If }- you can get yourself to basically -Overlook- the aforementioned, & ""Legitimate Inconsistencies"" pertaining to Marvel's cinematic representation of its Ten Rings Organization, then . . . . -Yes- , for the most part at least, you -{ Should }- believe all the ""Rave Reviews"" that this 'Utter Delight Of A Movie' has -already- garnered, 'Globally'. A -Huge- Shoutout to its 'rookie' ( -relatively speaking- ) Director 'Destin Daniel Cretton', who""s been able to achieve this feat with, get this, just his -""5th""- Directorial-venture . . . Ever 👏 . What started as a humble yet impassioned little comic book effort about 10 very magical, & { Phenomenally Empowered Alien ""MAKLUAN"" Rings } . . . By the ""Truly-Legendary"" Stan Lee & Don Heck in Feb. 1964 ( ""Tales Of Suspense, No.50"" ) . . . Has now become the supremely enthralling ""Fresh New Face"" of Marvel's 'BOLD NEW ERA' { that started with 'Phase Four' }. The film's 'Star' is newcomer Simu Liu, whose portrayal of the outwardly nerdy-seeming yet immensely likeable 'Shaun' works wonderfully { not to mention all his ( "" Super 😉 "" )-impressive Kung Fu skills, of course }, with his ever-jocular best companion 'Katy', ( Awkwafina ), showing an absolute -ton- of heart, courage, & most of all, -{ "" Fierce "" }- Loyalty, throughout. Tony Leung, Meng'er Zhang, Fala Chen, Michelle Yeoh, & of course Shang-Chi's Big, Fun, ""Open-Surprise"" .....the 'one & only' Ben Kingsley.... perform their respective roles with -{ "" Panache "" }- . So, all told, it's going to be "" A Completely Charmed, Fiery 9.50 Marks Out 10 From Me . . . . ROCK ON, MARVEL 👊 🔥❗"" .",0.48593707070060344
"Shang Chi is an emotional roller coaster. Using the strength of its powerful and interesting villain, the movie successfully brings together the past 10 years of Marvel movies into a largely effective cocktail of super-heroic dramatics. Destin Daniel Cretton creates a superhero movie that it's every bit the epic that it needs to be. However prepared you feel, you are not ready for the villain, Mandarin . Shang Chi is stunning, hilarious and heartbreaking and one of the best action set pieces of this year which is the bus scene.",0.48593707070060344
I have witnessed something way beyond my expectations. This movie is fully action packed and well directed. Surely this is best part 1 movie of any franchise.,0.48593707070060344
"Probably the best MCU origin movie since Gaurdians. Great martial arts action too. No shaky cam! The fight scenes are reminiscent if the older Jackie Chan movies of the 90s, which makes sense since his choreographer and crew worked on this movie.",0.48593707070060344
"Movie was amazing!! The best movie in mcu, better than endgame. Jorge Es mierda.",0.4859370707006034
"As an Asian, this movie hit me in the feels hard...All the cast and team members did a stupendous job from visual effects to martial arts action. What else to expect from Marvel? Best movie of 2021 so far. 👏👏👏👏👏👏👏",0.4859370707006034
"Watch it it's very good. It has the best fight scenes in any marvel movie ever with cgi on such a huge scale you would think it was an avengers movie. The music could be better as it lacks in that, but the action and the characters make up for it.",0.4859370707006034
"'Shang-Chi and the Legend of the Ten Rings' is absolutely on my list of favorite Marvel movies. 2021 has been full of hyped up films that have ultimately left me disappointed, but this one lives up to every bit of its hype.The action from beginning to end was some of the best I've seen in a Marvel movie or in general in a very long time. The choreography, especially when performed by Michelle Yeoh, Meng'er Zhang, and Fala Chen (and stunt doubles) felt like poetry in motion. Everything was done with so much grace and elegance that I did not want it to end. Simu Liu brought both charisma and charm as Shang-Chi while delivering some amazing action sequences too. He was nothing short of fitting for the role. And to my surprise ""Awkwafina"" was not as unbearable as I assumed she would be.The movie does lose some momentum in the 3rd act as it slows down a bit and takes a deeper dive into the story, but quickly picks back up as you head into the final battle. The set and CGI used creates some breathtaking shots that adds to the greatness of the film.Marvel fan or not this film is worth going to see.",0.4859370707006034
"As an Asian American, it is so excited to see a new series on Asian characters. Thank you Marvel!This could be the best visual representation of Kongfu among Hollywood movies, especially the part between Shang-Chi's dad and mom.The music is amazing too.I wish the understanding to Asian culture could have been deeper tho.For example, when the history was introduced by Shangchi's Aunty, it was wooden sculpture used to visually present it. But in ancient China, when good things are documented, they were carved on stone monument and when bad things happened, they were documented in books.The essence about Yin-Yang, why Shang Chi's mom could easily handle his father's 10 rings Kong fu, was not presented clearly at all. It's a lot more than 'knowing who you are'.When I checked out writers, I think understood why. I guess at least there could have been a consultant who understood those part to help drafting the story details, because those are real gems from Asian culture and it was deep wisdom.But, these did not block me from enjoying the movie. It was a blast watching it, even for someone who grew up watching KongFu movie.",0.4859370707006034
"Shang-Chi and the Legend of the Ten Rings tells the story of Shaun/Shang-Chi(Simu Liu). Shang-Chi is an expert of Kung Fu. He is forced to deal with his past, when he's pursued by the Ten Rings organization.Shang-Chi and the Legend of the Ten Rings is a mind-blowing film. The Marvel Cinematic Universe strikes gold yet again & can do no wrong! Director Destin Daniel Cretton has given us one of the Marvel Cinematic Universe's best origin stories. The action set pieces are the highlight of the movie. It's awesome to finally see the Kung Fu fighting style, utilized in the Marvel Cinematic Universe. The visual effects are awe-inspiring. Simu Liu is spectacular as Shaun/Shang-Chi. Liu easily balances the action, dramatic scenes & the Marvel Cinematic Universe's trademark humor. Can't wait to see more of him in the future. Awkwafina is hysterical as Katy. Tony Chiu-Wai Leung is outstanding as Xu Wenwu. Meng'er Zhang is fantastic as Xialing. Fala Chen is brilliant as Li. Michelle Yeoh is excellent as Ying Nan. Florian Munteanu is superb as Razor Fist. The supporting cast is amazing. Shang-Chi and the Legend of the Ten Rings is a must watch for Marvel Cinematic Universe fans & superhero film buffs. Watch it on the biggest screen possible, preferably IMAX. Can't wait for Eternals(2021)!",0.4832110213885348
"The movie's CGI and action sequences were top tier, but the story and writing, the most important parts of a film, were predictable and simplistic.Character motives were shallow and stereotypical and I was not emotionally invested in the family or any individual character. Once you understand that the movie is about family, which you can pick up right away, the plot, conflicts, and resolution are entirely predictable.The movie had its classic Marvel funny moments (diffusing tense moments with surprising humor), but I cringed in plenty of scenes too. This movie had a poor ending with little emotional catharsis. The ultimate conflict was resolved with CGI, magic, and deus ex machinas, like the average action blockbuster, which might have been acceptable if it had emotional depth or moral complexity, but it didn't.Overall, the movie was a typical superhero film about family bonds with Kung Fu and dragons. As much as I love the Chinese representation, as I am Chinese, the movie itself was disappointing.",0.48313890386945374
"Amazing CGI,story, beginning of a new character and absolutely amazing credit shot
In this movie every second your are going to open your mouth and surprised
Good luck for the fourth stage, This movie raised my expectations for other works, I pray they don't drop again.",0.4827863033813542
"After a brief gap of theatrical release (not considering Black Widow as it had a partial release), MARVEL is back in theatres introducing to the characters of the new phase of their universe. Shang Chi The Legend Of Ten Rings is a standalone film but equally also serves as an important piece of puzzle in the events linking to the web series' and upcoming movies. It goes without saying that watching all the recently released series on Disney+ is as important as following these movies in order.As the trailer shows and also the name suggests Shang Chi is a movie whose action heavily lean towards the martial arts and individual battles. It is a different watch as compared to other MARVEL movies which involve a lot of hi tech dependent action. The movie hardly wastes any time on the lead character's introduction and straightway jumps into the 'purpose'. Having experienced the 'blip' after the infinity war, the normal people aren't surprised anymore when supernatural things and high octane action happens around them. Hence the character here is hardly wasting any time on hiding their identities from the public. The storyline is pretty straightforward and the movie has strong resemblance to Black Panther because of the lead character's connection to his place of origin. The action sequences are shot brilliantly and some of the camera and lighting work is mind blowing. The movie relies on good hand to hand combat almost until the climax and I believe if MARVEL had gone for an R rating, the action sequences would have been much better to watch. I personally think some incidents happening around climax were way too convenient. Last but not the least, the background music just elevates most scenes into a whole new level.Simu Liu has what it takes to bring the Asian heritage to the superhero universe. The movie doesn't test much of his emotional side and I believe we will get to see more in the upcoming movies. Tony Leung shines in his powerful antagonist role and Awkwafina drives the comical side of things as Shang Chi's close buddy who is almost a sidekick. Rest of the cast have done a decent job and do look out for a surprise funny cameo ;-)MARVEL expands its universe with Shang Chi by exploring a different culture and heritage in the superhero genre. It is a satisfying watch for a MARVEL fan and a great watch for any action movie fans.",0.48278630338135414
"Let me commence by saying this movie is by far one of the most-fun, action packed Marvel movies ever!Simu Liu is the perfect Marvel protagonist, and Awkwafina delivers the obligatory yet welcomed dose of humor you'd come to expect from a Marvel presentation.But beyond that this movie is rich with mythology, adventure, and incredible martial arts combat that cannot be described with another phrase other than breathtaking, to be the introduction of a new character the story is well-written and you feel as if he had been with us from the start,I give this move the 10 it deserves, In Marvel We Trust.",0.48278630338135414
"The cinematographie can make this a masterpiece. I just really love the character writing of everyone in this movie , you can easily understand each character because you get to see caused there motivation. And of course the way they used the Chinese language in this movie it fits the movie perfectly and pulls you into the story. Overal a really funny visual pleasing and enjoyable movie.",0.4827863033813541
"Black widow was a really good movie, but this is what marvel is all about! Amazing storyline, phenomenal action, and just the right amount of humor. This movie was an epic introduction to a character that I was previously unfamiliar with. The future is bright in the MCU.",0.48278630338135403
"I got to admit I wasn't particularly blown away by anything in the movie.. I might even say ""I was bored"" by it.Don't get me wrong.. it IS a spectacle! The action is great. The locations are nice, costume design, sound design, etc. But it is overall a soft release not worth seeing in theaters.. specially as a follow-up to what Endgame was.The biggest problem for me, is how the underwritten lead has muddled personality (for reasons covered in the story) devoid of charm, personality or good dialogue.The next issue is the humor, which didn't land for me.. Not once. The supporting lead Awkwafina isn't her normal ""loud"" self that's supposed to be funny every time she opens her mouth. Her role is very supportive and a little dramatic. And while I questioned myself why was she even there for, it doesn't ultimately matter. She is another forgettable character that is given more importance than the role deserves.Finally, the third act is weak. There's a balancing problem with stakes. You can't feel tension or weight to any action. And there's a lot of superficial ""I can't do it"" until they can.In the end, this feels like a very safe plot, written in a way to appeal to china (considering how the Mandarin is portrayed), that ends up appealing to no one specific. Certainly doesn't feel like a Marvel movie.. but it was bound to happen if we are to be introduced to different aspects of the narrative. But it also doesn't feel like a comic book. It's more generic than that.",0.48278630338135403
"This film had some very funny and unique moments in it, but overall I think the story was quite weak and there weren't any moments where I was fully into the movie. I think sequels could have good potential but I left the cinema without much excitement. Don't get me wrong it's a good movie but there are so many marvel films that top this one in storyline and character developed ect. I think 6 is a reasonable score I would give 6.5 if this were an option but 7 is a bit generous. Don't believe these 10/10 reviews. 10 is reserved for cinematic masterpieces like the dark night or infinity war.",0.48278630338135403
"I have to that this movie was great. It has a lot of action in this movie and the choreography in every fight scenes was amazing. Also, the story was interesting and it has a lot of jokes that makes me laugh every time and the CGI and the visual of this movie was great. This movie was very entertaining. This is probably the best MCU solo movie after captain america the winter soldier.Overall, I gave it 8/10 because it was a great action movie. I like it😁👍",0.47980068286776184
"Shang chi is One of the Best Solo movie till now in Marvel. If you are waiting to come it on OTT platform , you are gonna regret for not watching it in Theaters,(unless due to Covid-19) .Visuals are so much OP in this movie. BGM of this movie will give you the vibes of Kung fu panda(Chinese Instruments), with some Dj snake Officials.Martial Arts And Other Fighting Sequences are also Very Amazing in this movie.For those who are Searching a good movie after 2 years of covid, this movie is that you should watch i.t
Beware of Spoilers and you will Enjoy the movie.",0.47980068286776184
"Mannnn... this movie is good.Let me... just say.. first of all.. OMG THE FIGHTS! THE ACTION! OH.. MY.. GOD. Marvel did it again after having a slight setback with the just okay black widow movie. This movie has the best fight scenes I've seen since the raid films. The fights are so well choreographed but also fast paced and filmed to perfection. The bus fight is incredible!!!!! The fight in the beginning between the mandarin and the mother.. wow wow wow...
OKAY Back to reality. This movie does have flaws. First of all the pacing in like the 3/4rd of the film is a tat slow. The score honestly is weak. Might be my theater but there were moments where the score had to make me feel something and (credits to the movie itself that it let me ) i had to do that all by myself.The plot sometimes leans to a pretty basic plot, but because of the great screenplay it works.Cinematography was amazing. The acting was good. And the special effects were very good. One thing that I have to admit. Game of thrones kind of spoiled us with the design of .. a particular mythical creature so... that won't look as great as it could've been but still very good.But man the fights were incredible.. the camera work was so good. Fluent movements but fast and I could see EVERYTHING. After snake eyes I thought I would never see a good martial arts movie again considering how average that was.Thank you, shang chi. You made my night.9 out of 10. Welcome back marvel.",0.4798006828677618
An absolutely amazing movie! Some of the best special effects and fight sequences you'll ever see! Definitely a must-see!,0.47801031380391973
